resource_id,title,file_path,size_bytes,company,category,subtopic,estimated_minutes,xp_reward,revision_priority
"tech-mahindra-res-mbt03_www.placementpapers.net_","MBT03[www.PlacementPapers.net]","/resources/tech-mahindra/mbt03_www.placementpapers.net_.txt",4150,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt04_www.placementpapers.net_","MBT04[www.PlacementPapers.net]","/resources/tech-mahindra/mbt04_www.placementpapers.net_.txt",3932,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt22_www.placementpapers.net_","mbt22[www.PlacementPapers.net]","/resources/tech-mahindra/mbt22_www.placementpapers.net_.txt",1507,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt99_1_www.placementpapers.net_","mbt99 1[www.PlacementPapers.net]","/resources/tech-mahindra/mbt99_1_www.placementpapers.net_.txt",5714,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt99_2_www.placementpapers.net_","mbt99 2[www.PlacementPapers.net]","/resources/tech-mahindra/mbt99_2_www.placementpapers.net_.txt",4251,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_www.placementpapers.net_","mbt[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_www.placementpapers.net_.htm",28911,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_b_www.placementpapers.net_","mbt b[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_b_www.placementpapers.net_.htm",29201,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_paper1_www.placementpapers.net_","MBT Paper1[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_paper1_www.placementpapers.net_.txt",4934,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_paper2_www.placementpapers.net_","MBT Paper2[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_paper2_www.placementpapers.net_.txt",2348,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_paper3_www.placementpapers.net_","MBT Paper3[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_paper3_www.placementpapers.net_.txt",5331,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_paper4_www.placementpapers.net_","MBT Paper4[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_paper4_www.placementpapers.net_.txt",2818,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_paper5_www.placementpapers.net_","MBT Paper5[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_paper5_www.placementpapers.net_.doc",31232,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_pattern1_www.placementpapers.net_","MBT Pattern1[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_pattern1_www.placementpapers.net_.txt",1775,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_pattern2_www.placementpapers.net_","MBT Pattern2[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_pattern2_www.placementpapers.net_.txt",1793,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_pattern3_www.placementpapers.net_","MBT Pattern3[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_pattern3_www.placementpapers.net_.txt",4108,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_pattern4_www.placementpapers.net_","MBT Pattern4[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_pattern4_www.placementpapers.net_.txt",2464,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_pattern5_www.placementpapers.net_","MBT Pattern5[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_pattern5_www.placementpapers.net_.txt",3215,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_pattern6_www.placementpapers.net_","MBT Pattern6[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_pattern6_www.placementpapers.net_.txt",1911,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt_rect_www.placementpapers.net_","mbt rect[www.PlacementPapers.net]","/resources/tech-mahindra/mbt_rect_www.placementpapers.net_.txt",10719,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-tech_mahindra","tech mahindra","/resources/tech-mahindra/tech_mahindra.pdf",176361,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-tech-mahindra-placement-papers_1_","Tech Mahindra Placement Papers 1","/resources/tech-mahindra/tech-mahindra-placement-papers_1_.pdf",176361,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-tech-mahindra-aptitude-questions-and-ans","Tech Mahindra Aptitude Questions and Answers 1","/resources/tech-mahindra/tech-mahindra-aptitude-questions-and-answers_1_.pdf",85727,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-tech-mahindra-non-verbal-reasoning-quest","Tech Mahindra Non Verbal Reasoning Questions and Answers","/resources/tech-mahindra/tech-mahindra-non-verbal-reasoning-questions-and-answers.pdf",96599,"tech-mahindra","Aptitude","",30,50,"medium"
"unisys-res-unisys","UNISYS","/resources/unisys/unisys.doc",22528,"unisys","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6141092154199507004","5_6141092154199507004","/resources/wipro/5_6141092154199507004.pdf",339996,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6181365461238677558","5_6181365461238677558","/resources/wipro/5_6181365461238677558.pdf",810224,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6181365461238677559","5_6181365461238677559","/resources/wipro/5_6181365461238677559.pdf",787544,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6183688909696794685","5_6183688909696794685","/resources/wipro/5_6183688909696794685.pdf",822671,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6226315236043915358","5_6226315236043915358","/resources/wipro/5_6226315236043915358.pdf",822671,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6228709422613397603","5_6228709422613397603","/resources/wipro/5_6228709422613397603.pdf",787544,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-all_you_need_to_know_about_the_wipro_nat","All you need to know about the Wipro National Hunt Test 1","/resources/wipro/all_you_need_to_know_about_the_wipro_national_hunt_test_1_.pdf",268873,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-cp","CP","/resources/wipro/cp.pdf",810224,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-elite_national_talent_hunt-_faqs","Elite National Talent Hunt FAQs","/resources/wipro/elite_national_talent_hunt-_faqs.pdf",489835,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-model_wipro_elite_nlth_placement_questio","Model Wipro Elite NLTH Placement Question Set 2","/resources/wipro/model_wipro_elite_nlth_placement_question_set_2.pdf",56346,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-sample_wipro_elite_nlth_coding_placement","Sample Wipro Elite NLTH Coding Placement Papers","/resources/wipro/sample_wipro_elite_nlth_coding_placement_papers.pdf",74179,"wipro","DSA","",30,50,"medium"
"wipro-res-sample_wipro_nlth_placement_paper_-_set","Sample Wipro NLTH Placement Paper Set","/resources/wipro/sample_wipro_nlth_placement_paper_-_set.pdf",57774,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-sample-wipro-elite-nlth-reasoning-questi","Sample Wipro Elite NLTH Reasoning Questions With Answers With Solutions","/resources/wipro/sample-wipro-elite-nlth-reasoning-questions-with-answers-with-solutions.pdf",221503,"wipro","Aptitude","",30,50,"medium"
"wipro-res-wipro_elite_nlth_sample_aptitude_questio","Wipro Elite NLTH Sample Aptitude Questions and Answers","/resources/wipro/wipro_elite_nlth_sample_aptitude_questions_and_answers.pdf",132312,"wipro","Aptitude","",30,50,"medium"
"wipro-res-wipro_essay_writing_topics","wipro essay writing topics","/resources/wipro/wipro_essay_writing_topics.doc",40960,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro_essay_writing","WIPRO ESSAY WRITING","/resources/wipro/wipro_essay_writing.docx",13843,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro-elite-nlth-coding-programming-ques","Wipro Elite NLTH Coding Programming Questions","/resources/wipro/wipro-elite-nlth-coding-programming-questions.pdf",507437,"wipro","DSA","",30,50,"medium"
"wipro-res-mock_test_key_and_answers","mock test key and answers","/resources/wipro/mock_test_key_and_answers.pdf",384351,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-pi_original_wipro_computer_automata-1","PI Original Wipro Computer Automata 1","/resources/wipro/pi_original_wipro_computer_automata-1.pdf",810224,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-pi_pro_paid_wipro_english-1","PI Pro Paid Wipro English 1","/resources/wipro/pi_pro_paid_wipro_english-1.pdf",787544,"wipro","Verbal Ability","",30,50,"medium"
"wipro-res-pi_pro_paid_wipro_quants-1","PI Pro Paid Wipro Quants 1","/resources/wipro/pi_pro_paid_wipro_quants-1.pdf",822671,"wipro","Aptitude","",30,50,"medium"
"wipro-res-qa","QA","/resources/wipro/qa.pdf",822671,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-verbal_english","Verbal English","/resources/wipro/verbal_english.pdf",787544,"wipro","Verbal Ability","",30,50,"medium"
"wipro-res-wipro_1_1_","wipro 1 1","/resources/wipro/wipro_1_1_.pdf",822671,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro_1_","wipro 1","/resources/wipro/wipro_1_.pdf",787544,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro_2019_papers","wipro 2019 papers","/resources/wipro/wipro_2019_papers.pdf",19501134,"wipro","Previous Year Questions","",120,100,"medium"
"wipro-res-wipro_coding_91pgs_","Wipro coding 91pgs","/resources/wipro/wipro_coding_91pgs_.pdf",507437,"wipro","DSA","",30,50,"medium"
"wipro-res-wipro_essay_writing_handwritten_notes","wipro essay writing handwritten notes","/resources/wipro/wipro_essay_writing_handwritten_notes.pdf",3545745,"wipro","Interview Prep","",60,100,"medium"
"wipro-res-wipro_faceprep_essay_writing_workshop_13","Wipro faceprep essay writing workshop 13pgs","/resources/wipro/wipro_faceprep_essay_writing_workshop_13pgs_.pdf",313755,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697707","5_6080003232325697707","/resources/wipro/5_6080003232325697707.pdf",284109,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697708","5_6080003232325697708","/resources/wipro/5_6080003232325697708.pdf",334615,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697709","5_6080003232325697709","/resources/wipro/5_6080003232325697709.pdf",2816334,"wipro","Previous Year Questions","",60,100,"medium"
"wipro-res-5_6080003232325697710","5_6080003232325697710","/resources/wipro/5_6080003232325697710.pdf",339896,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697711","5_6080003232325697711","/resources/wipro/5_6080003232325697711.pdf",370410,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697712","5_6080003232325697712","/resources/wipro/5_6080003232325697712.pdf",245513,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697713","5_6080003232325697713","/resources/wipro/5_6080003232325697713.pdf",263108,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080003232325697714","5_6080003232325697714","/resources/wipro/5_6080003232325697714.pdf",361433,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402353998","5_6080132373402353998","/resources/wipro/5_6080132373402353998.pdf",256966,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402353999","5_6080132373402353999","/resources/wipro/5_6080132373402353999.pdf",284262,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354000","5_6080132373402354000","/resources/wipro/5_6080132373402354000.pdf",289981,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354001","5_6080132373402354001","/resources/wipro/5_6080132373402354001.pdf",271176,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354002","5_6080132373402354002","/resources/wipro/5_6080132373402354002.pdf",817067,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354003","5_6080132373402354003","/resources/wipro/5_6080132373402354003.pdf",290218,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354004","5_6080132373402354004","/resources/wipro/5_6080132373402354004.pdf",412253,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354005","5_6080132373402354005","/resources/wipro/5_6080132373402354005.pdf",2541365,"wipro","Previous Year Questions","",60,100,"medium"
"wipro-res-5_6080132373402354006","5_6080132373402354006","/resources/wipro/5_6080132373402354006.pdf",888166,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354007","5_6080132373402354007","/resources/wipro/5_6080132373402354007.pdf",320626,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354008","5_6080132373402354008","/resources/wipro/5_6080132373402354008.pdf",1495284,"wipro","Previous Year Questions","",60,100,"medium"
"wipro-res-5_6080132373402354009","5_6080132373402354009","/resources/wipro/5_6080132373402354009.pdf",247772,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354010","5_6080132373402354010","/resources/wipro/5_6080132373402354010.pdf",339874,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354011","5_6080132373402354011","/resources/wipro/5_6080132373402354011.pdf",286947,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354012","5_6080132373402354012","/resources/wipro/5_6080132373402354012.pdf",1056132,"wipro","Previous Year Questions","",60,100,"medium"
"wipro-res-5_6080132373402354013","5_6080132373402354013","/resources/wipro/5_6080132373402354013.pdf",258054,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354014","5_6080132373402354014","/resources/wipro/5_6080132373402354014.pdf",257951,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354015","5_6080132373402354015","/resources/wipro/5_6080132373402354015.pdf",331146,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354016","5_6080132373402354016","/resources/wipro/5_6080132373402354016.pdf",328053,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354017","5_6080132373402354017","/resources/wipro/5_6080132373402354017.pdf",278471,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354018","5_6080132373402354018","/resources/wipro/5_6080132373402354018.pdf",361535,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354019","5_6080132373402354019","/resources/wipro/5_6080132373402354019.pdf",328128,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-5_6080132373402354020","5_6080132373402354020","/resources/wipro/5_6080132373402354020.pdf",467846,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro","Wipro","/resources/wipro/wipro.docx",231378,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro_code","Wipro Code","/resources/wipro/wipro_code.pdf",377914,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro_code_difficult","Wipro Code Difficult","/resources/wipro/wipro_code_difficult.pdf",9579680,"wipro","Previous Year Questions","",120,100,"medium"
"wipro-res-wipro_english","Wipro english","/resources/wipro/wipro_english.pdf",720163,"wipro","Verbal Ability","",30,50,"medium"
"wipro-res-wipro_logical","Wipro logical","/resources/wipro/wipro_logical.pdf",1661120,"wipro","Previous Year Questions","",60,100,"medium"
"wipro-res-wipro_logical_test","WIPRO LOGICAL TEST","/resources/wipro/wipro_logical_test.docx",88272,"wipro","Previous Year Questions","",30,50,"medium"
"wipro-res-wipro_quant","Wipro quant","/resources/wipro/wipro_quant.pdf",724929,"wipro","Aptitude","",30,50,"medium"
"wipro-res-wipro_quant_test","WIPRO QUANT TEST","/resources/wipro/wipro_quant_test.docx",30452,"wipro","Aptitude","",30,50,"medium"
"wipro-res-wipro_verbal","WIPRO Verbal","/resources/wipro/wipro_verbal.docx",19311,"wipro","Verbal Ability","",30,50,"medium"
"general-res-word_power_made_easy_by_study_iq_-_how_t","Word Power Made Easy by Study IQ How to talk about Doctors","/resources/general/word_power_made_easy_by_study_iq_-_how_to_talk_about_doctors.pdf",39839033,"general","Verbal Ability","",120,100,"medium"
"zenpact-res-genpact-aptitude-questions-and-answers","Genpact Aptitude Questions and Answers","/resources/zenpact/genpact-aptitude-questions-and-answers.pdf",200759,"zenpact","Aptitude","",30,50,"medium"
"zenpact-res-genpact-reasoning-questions","Genpact Reasoning Questions","/resources/zenpact/genpact-reasoning-questions.pdf",85024,"zenpact","Aptitude","",30,50,"medium"
"zenpact-res-genpact-verbal-ability-questions","Genpact Verbal Ability Questions","/resources/zenpact/genpact-verbal-ability-questions.pdf",81720,"zenpact","Verbal Ability","",30,50,"medium"
"zoho-res-zoho_1_","zoho 1","/resources/zoho/zoho_1_.pdf",64289,"zoho","Previous Year Questions","",30,50,"medium"
"zoho-res-zoho","zoho","/resources/zoho/zoho.pdf",64289,"zoho","Previous Year Questions","",30,50,"medium"
"zoho-res-zoho11","zoho11","/resources/zoho/zoho11.pdf",176405,"zoho","Previous Year Questions","",30,50,"medium"
"zoho-res-zoho2","zoho2","/resources/zoho/zoho2.pdf",115626,"zoho","Previous Year Questions","",30,50,"medium"
